id,schema_version,country_code,canonical_name,entity_type,status,canonical_name_language,canonical_source_id,confidence,coordinates,legacy_ids,notes,source_locator,valid_from,valid_to,verification_status
ENT-SA-CENTER-1F5D8EB711665FDB,2.0.0,SA,النشيفة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-TABUK-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 3, administrative-centers cell, item 13",,,source_verified
ENT-SA-CENTER-1FB5D8716465FA10,2.0.0,SA,الخبراء,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 11, administrative-centers cell, item 4",,,source_verified
ENT-SA-CENTER-1FE0F9448D9E2D19,2.0.0,SA,بهر,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-AL-BAHA-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 6, administrative-centers cell, item 6",,,source_verified
ENT-SA-CENTER-2096ABF3DCB5573E,2.0.0,SA,المطرقة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-EASTERN-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 4, administrative-centers cell, item 15",,,source_verified
ENT-SA-CENTER-20E2667B75D1535D,2.0.0,SA,حوطة سدير,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 6, administrative-centers cell, item 1",,,source_verified
ENT-SA-CENTER-2143C846DE6534E2,2.0.0,SA,ضيدة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 8, administrative-centers cell, item 3",,,source_verified
ENT-SA-CENTER-216AE16847F04038,2.0.0,SA,جبة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-HAIL-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 2, administrative-centers cell, item 1",,,source_verified
ENT-SA-CENTER-21D209D9E883C0B2,2.0.0,SA,الدرة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-TABUK-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 7, administrative-centers cell, item 1",,,source_verified
ENT-SA-CENTER-21D82FA15CC24B15,2.0.0,SA,الحزم,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-TABUK-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 5, administrative-centers cell, item 10",,,source_verified
ENT-SA-CENTER-21E1B1CEAE35EAED,2.0.0,SA,الثنية,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 4, administrative-centers cell, item 4",,,source_verified
ENT-SA-CENTER-21FBFE3AB687124D,2.0.0,SA,القليبة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-TABUK-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 5, administrative-centers cell, item 3",,,source_verified
ENT-SA-CENTER-22249242B546B1EE,2.0.0,SA,الهليسية,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-EASTERN-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 11, administrative-centers cell, item 19",,,source_verified
ENT-SA-CENTER-226B525FC69E8776,2.0.0,SA,ذعيفان,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 24, administrative-centers cell, item 41",,,source_verified
ENT-SA-CENTER-22784E171ABC7D49,2.0.0,SA,هبا,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-MADINAH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 5, administrative-centers cell, item 12",,,source_verified
ENT-SA-CENTER-22B6C4586A8E31EB,2.0.0,SA,العاذرية,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 5, administrative-centers cell, item 49",,,source_verified
ENT-SA-CENTER-22B716ECBCAFD2F4,2.0.0,SA,أبو عشرة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 13, administrative-centers cell, item 20",,,source_verified
ENT-SA-CENTER-22C47B6CEDE2006C,2.0.0,SA,ثلاثاء الخرم,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 5, administrative-centers cell, item 8",,,source_verified
ENT-SA-CENTER-22D7065B5C3A4586,2.0.0,SA,ثقيف,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 14, administrative-centers cell, item 4",,,source_verified
ENT-SA-CENTER-22F5D7CAA1408D89,2.0.0,SA,ماسل,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 5, administrative-centers cell, item 6",,,source_verified
ENT-SA-CENTER-22FA7FF978D9661D,2.0.0,SA,جزيرة جنة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-EASTERN-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 5, administrative-centers cell, item 1",,,source_verified
ENT-SA-CENTER-2337C58CAC25AC53,2.0.0,SA,بطاط,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-AL-BAHA-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 10, administrative-centers cell, item 2",,,source_verified
ENT-SA-CENTER-234976FAE1468259,2.0.0,SA,الصالحية,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 8, administrative-centers cell, item 3",,,source_verified
ENT-SA-CENTER-23A50832AEE4AC1E,2.0.0,SA,الغريبية بالرين,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 24, administrative-centers cell, item 18",,,source_verified
ENT-SA-CENTER-23EAB2E7A8275D28,2.0.0,SA,كحلان,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 8, administrative-centers cell, item 7",,,source_verified
ENT-SA-CENTER-2418588047A5E2C4,2.0.0,SA,الحزم,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 23, administrative-centers cell, item 8",,,source_verified
ENT-SA-CENTER-24540D5F56304EC4,2.0.0,SA,نخال,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-AL-BAHA-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 8, administrative-centers cell, item 3",,,source_verified
ENT-SA-CENTER-246D63F5FAFB5F15,2.0.0,SA,الحدقة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-NORTHERN-BORDERS-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 3, administrative-centers cell, item 14",,,source_verified
ENT-SA-CENTER-24F05972460D05D0,2.0.0,SA,ضعة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-MADINAH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 2, administrative-centers cell, item 12",,,source_verified
ENT-SA-CENTER-2548CF5BE801E43B,2.0.0,SA,السيل,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 4, administrative-centers cell, item 3",,,source_verified
ENT-SA-CENTER-25C816174883FC66,2.0.0,SA,الجهراء,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-TABUK-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 5, administrative-centers cell, item 1",,,source_verified
ENT-SA-CENTER-25EC6A1A4917D179,2.0.0,SA,وادي أبو علي,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 3, administrative-centers cell, item 3",,,source_verified
ENT-SA-CENTER-25F1EDE3706C576A,2.0.0,SA,ذوقان الركايا,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 13, administrative-centers cell, item 8",,,source_verified
ENT-SA-CENTER-2689075795F31368,2.0.0,SA,وبرة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 13, administrative-centers cell, item 15",,,source_verified
ENT-SA-CENTER-268CDF5CF8E3B6B8,2.0.0,SA,الزيتة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-TABUK-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 7, administrative-centers cell, item 4",,,source_verified
ENT-SA-CENTER-270B4D9DFC5F2DCB,2.0.0,SA,أبو ميركة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-EASTERN-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 11, administrative-centers cell, item 24",,,source_verified
ENT-SA-CENTER-2723937D12827A27,2.0.0,SA,الجانبه,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-JAZAN-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 11, administrative-centers cell, item 6",,,source_verified
ENT-SA-CENTER-27407DCC4D65FA16,2.0.0,SA,الشقيق,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-HAIL-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 10, administrative-centers cell, item 2",,,source_verified
ENT-SA-CENTER-27481E2A53DDADAC,2.0.0,SA,الماوين,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 2, administrative-centers cell, item 10",,,source_verified
ENT-SA-CENTER-275FF951DFAACFCA,2.0.0,SA,دليهان,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-HAIL-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 10, administrative-centers cell, item 4",,,source_verified
ENT-SA-CENTER-27A822E4D96A802B,2.0.0,SA,روام,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 9, administrative-centers cell, item 4",,,source_verified
ENT-SA-CENTER-27BB08F3EE2ECBE3,2.0.0,SA,جاحد,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 24, administrative-centers cell, item 36",,,source_verified
ENT-SA-CENTER-27CF50D926EEC214,2.0.0,SA,لدمة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-NAJRAN-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 5, administrative-centers cell, item 4",,,source_verified
ENT-SA-CENTER-280076E9CEFA3FB4,2.0.0,SA,الحلوة بالرين,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 24, administrative-centers cell, item 28",,,source_verified
ENT-SA-CENTER-285860DAAAD68938,2.0.0,SA,ثلوث المنظر,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 16, administrative-centers cell, item 2",,,source_verified
ENT-SA-CENTER-285D0BBEE4A68118,2.0.0,SA,العجلية,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 9, administrative-centers cell, item 24",,,source_verified
ENT-SA-CENTER-2884DC9495068498,2.0.0,SA,الشدخ,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-TABUK-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 6, administrative-centers cell, item 3",,,source_verified
ENT-SA-CENTER-288EE5CC2ECCAB58,2.0.0,SA,المندفن,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-NAJRAN-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 6, administrative-centers cell, item 8",,,source_verified
ENT-SA-CENTER-28A53B805DD6EAB9,2.0.0,SA,البرود,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 5, administrative-centers cell, item 32",,,source_verified
ENT-SA-CENTER-28B2092339C4C09C,2.0.0,SA,وادي الصدر,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-AL-BAHA-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 9, administrative-centers cell, item 2",,,source_verified
ENT-SA-CENTER-28F94C5A095DDC50,2.0.0,SA,مروان,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 9, administrative-centers cell, item 15",,,source_verified
ENT-SA-CENTER-28FB99FDB6D500BB,2.0.0,SA,دفا,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-JAZAN-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 11, administrative-centers cell, item 3",,,source_verified
ENT-SA-CENTER-2951ADBC02824BDC,2.0.0,SA,جو,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 15, administrative-centers cell, item 2",,,source_verified
ENT-SA-CENTER-2960DD6CA883328B,2.0.0,SA,القيصومة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-EASTERN-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 4, administrative-centers cell, item 1",,,source_verified
ENT-SA-CENTER-299B4869F9EC1D78,2.0.0,SA,بئر عسكر,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-NAJRAN-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 2, administrative-centers cell, item 5",,,source_verified
ENT-SA-CENTER-29CDB5E6E873B732,2.0.0,SA,الوديعة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-NAJRAN-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 3, administrative-centers cell, item 1",,,source_verified
ENT-SA-CENTER-2A1BD71CA38696C7,2.0.0,SA,خيم الحصاة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 24, administrative-centers cell, item 17",,,source_verified
ENT-SA-CENTER-2A22B30D73A11E0B,2.0.0,SA,الخشيبي,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-NORTHERN-BORDERS-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 3, administrative-centers cell, item 10",,,source_verified
ENT-SA-CENTER-2A2727731FFEB39F,2.0.0,SA,روضة الشيابين,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 7, administrative-centers cell, item 12",,,source_verified
ENT-SA-CENTER-2B69A0980C59EB03,2.0.0,SA,مديسيس,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-TABUK-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 5, administrative-centers cell, item 9",,,source_verified
ENT-SA-CENTER-2B7871CA4E5F8D4F,2.0.0,SA,كبشان,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 5, administrative-centers cell, item 15",,,source_verified
ENT-SA-CENTER-2BB6A2FAD13F2AE0,2.0.0,SA,بجدة,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-TABUK-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 2, administrative-centers cell, item 3",,,source_verified
ENT-SA-CENTER-2BFE303ED7E1595F,2.0.0,SA,أبو ركب,sa_markaz,current,ar,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,high,,[],Administrative center (مركز) in a parent-scoped dated source row; source occurrence 1.,"first table, row 5, administrative-centers cell, item 79",,,source_verified
